year,month,district,crime_type,crime_count
2023,2,Panadura,Rape (Adult),0
2023,3,Panadura,Rape (Adult),0
2023,4,Panadura,Rape (Adult),0
2023,5,Panadura,Rape (Adult),1
2023,6,Panadura,Rape (Adult),1
2023,7,Panadura,Rape (Adult),0
2023,8,Panadura,Rape (Adult),0
2023,9,Panadura,Rape (Adult),0
2023,10,Panadura,Rape (Adult),0
2023,11,Panadura,Rape (Adult),1
2023,12,Panadura,Rape (Adult),1
2023,1,Panadura,Robbery,8
2023,2,Panadura,Robbery,8
2023,3,Panadura,Robbery,9
2023,4,Panadura,Robbery,12
2023,5,Panadura,Robbery,13
2023,6,Panadura,Robbery,14
2023,7,Panadura,Robbery,13
2023,8,Panadura,Robbery,10
2023,9,Panadura,Robbery,12
2023,10,Panadura,Robbery,10
2023,11,Panadura,Robbery,13
2023,12,Panadura,Robbery,14
2023,1,Panadura,Sexual Exploitation Of Children,0
2023,2,Panadura,Sexual Exploitation Of Children,0
2023,3,Panadura,Sexual Exploitation Of Children,0
2023,4,Panadura,Sexual Exploitation Of Children,0
2023,5,Panadura,Sexual Exploitation Of Children,0
2023,6,Panadura,Sexual Exploitation Of Children,0
2023,7,Panadura,Sexual Exploitation Of Children,0
2023,8,Panadura,Sexual Exploitation Of Children,0
2023,9,Panadura,Sexual Exploitation Of Children,0
2023,10,Panadura,Sexual Exploitation Of Children,0
2023,11,Panadura,Sexual Exploitation Of Children,0
2023,12,Panadura,Sexual Exploitation Of Children,0
2023,1,Panadura,Statutory Rape (Consensual),1
2023,2,Panadura,Statutory Rape (Consensual),1
2023,3,Panadura,Statutory Rape (Consensual),1
2023,4,Panadura,Statutory Rape (Consensual),2
2023,5,Panadura,Statutory Rape (Consensual),3
2023,6,Panadura,Statutory Rape (Consensual),1
2023,7,Panadura,Statutory Rape (Consensual),3
2023,8,Panadura,Statutory Rape (Consensual),1
2023,9,Panadura,Statutory Rape (Consensual),2
2023,10,Panadura,Statutory Rape (Consensual),1
2023,11,Panadura,Statutory Rape (Consensual),2
2023,12,Panadura,Statutory Rape (Consensual),3
2023,1,Panadura,Statutory Rape (Non-consensual),0
2023,2,Panadura,Statutory Rape (Non-consensual),0
2023,3,Panadura,Statutory Rape (Non-consensual),0
2023,4,Panadura,Statutory Rape (Non-consensual),1
2023,5,Panadura,Statutory Rape (Non-consensual),1
2023,6,Panadura,Statutory Rape (Non-consensual),1
2023,7,Panadura,Statutory Rape (Non-consensual),2
2023,8,Panadura,Statutory Rape (Non-consensual),1
2023,9,Panadura,Statutory Rape (Non-consensual),1
2023,10,Panadura,Statutory Rape (Non-consensual),0
2023,11,Panadura,Statutory Rape (Non-consensual),2
2023,12,Panadura,Statutory Rape (Non-consensual),2
2023,1,Panadura,Unlawful Assembly/ Riot,0
2023,2,Panadura,Unlawful Assembly/ Riot,0
2023,3,Panadura,Unlawful Assembly/ Riot,0
2023,4,Panadura,Unlawful Assembly/ Riot,0
2023,5,Panadura,Unlawful Assembly/ Riot,0
2023,6,Panadura,Unlawful Assembly/ Riot,0
2023,7,Panadura,Unlawful Assembly/ Riot,0
2023,8,Panadura,Unlawful Assembly/ Riot,0
2023,9,Panadura,Unlawful Assembly/ Riot,0
2023,10,Panadura,Unlawful Assembly/ Riot,0
2023,11,Panadura,Unlawful Assembly/ Riot,0
2023,12,Panadura,Unlawful Assembly/ Riot,0
2023,1,Polonnaruwa,Abduction,1
2023,2,Polonnaruwa,Abduction,1
2023,3,Polonnaruwa,Abduction,1
2023,4,Polonnaruwa,Abduction,1
2023,5,Polonnaruwa,Abduction,2
2023,6,Polonnaruwa,Abduction,3
2023,7,Polonnaruwa,Abduction,2
2023,8,Polonnaruwa,Abduction,3
2023,9,Polonnaruwa,Abduction,3
2023,10,Polonnaruwa,Abduction,3
2023,11,Polonnaruwa,Abduction,2
2023,12,Polonnaruwa,Abduction,3
2023,1,Polonnaruwa,Agriculture Theft > 50k,0
2023,2,Polonnaruwa,Agriculture Theft > 50k,0
2023,3,Polonnaruwa,Agriculture Theft > 50k,0
2023,4,Polonnaruwa,Agriculture Theft > 50k,0
2023,5,Polonnaruwa,Agriculture Theft > 50k,0
2023,6,Polonnaruwa,Agriculture Theft > 50k,0
2023,7,Polonnaruwa,Agriculture Theft > 50k,0
2023,8,Polonnaruwa,Agriculture Theft > 50k,0
2023,9,Polonnaruwa,Agriculture Theft > 50k,0
2023,10,Polonnaruwa,Agriculture Theft > 50k,0
2023,11,Polonnaruwa,Agriculture Theft > 50k,0
2023,12,Polonnaruwa,Agriculture Theft > 50k,1
2023,1,Polonnaruwa,Arson,1
2023,2,Polonnaruwa,Arson,0
2023,3,Polonnaruwa,Arson,0
2023,4,Polonnaruwa,Arson,2
2023,5,Polonnaruwa,Arson,2
2023,6,Polonnaruwa,Arson,2
2023,7,Polonnaruwa,Arson,1
2023,8,Polonnaruwa,Arson,1
2023,9,Polonnaruwa,Arson,1
2023,10,Polonnaruwa,Arson,1
2023,11,Polonnaruwa,Arson,2
2023,12,Polonnaruwa,Arson,2
2023,1,Polonnaruwa,Attempt to Murder,0
2023,2,Polonnaruwa,Attempt to Murder,0
2023,3,Polonnaruwa,Attempt to Murder,0
2023,4,Polonnaruwa,Attempt to Murder,0
2023,5,Polonnaruwa,Attempt to Murder,1
2023,6,Polonnaruwa,Attempt to Murder,1
2023,7,Polonnaruwa,Attempt to Murder,0
2023,8,Polonnaruwa,Attempt to Murder,0
2023,9,Polonnaruwa,Attempt to Murder,0
2023,10,Polonnaruwa,Attempt to Murder,0
2023,11,Polonnaruwa,Attempt to Murder,1
2023,12,Polonnaruwa,Attempt to Murder,1
2023,1,Polonnaruwa,Cattle Theft > 50k,8
2023,2,Polonnaruwa,Cattle Theft > 50k,8
2023,3,Polonnaruwa,Cattle Theft > 50k,12
2023,4,Polonnaruwa,Cattle Theft > 50k,11
2023,5,Polonnaruwa,Cattle Theft > 50k,13
2023,6,Polonnaruwa,Cattle Theft > 50k,10
2023,7,Polonnaruwa,Cattle Theft > 50k,12
2023,8,Polonnaruwa,Cattle Theft > 50k,10
2023,9,Polonnaruwa,Cattle Theft > 50k,10
2023,10,Polonnaruwa,Cattle Theft > 50k,10
2023,11,Polonnaruwa,Cattle Theft > 50k,12
2023,12,Polonnaruwa,Cattle Theft > 50k,15
2023,1,Polonnaruwa,Cheating / Breach of Trust > 300k,6
2023,2,Polonnaruwa,Cheating / Breach of Trust > 300k,8
2023,3,Polonnaruwa,Cheating / Breach of Trust > 300k,8
2023,4,Polonnaruwa,Cheating / Breach of Trust > 300k,8
2023,5,Polonnaruwa,Cheating / Breach of Trust > 300k,11
2023,6,Polonnaruwa,Cheating / Breach of Trust > 300k,8
2023,7,Polonnaruwa,Cheating / Breach of Trust > 300k,9
2023,8,Polonnaruwa,Cheating / Breach of Trust > 300k,8
2023,9,Polonnaruwa,Cheating / Breach of Trust > 300k,10
2023,10,Polonnaruwa,Cheating / Breach of Trust > 300k,8
2023,11,Polonnaruwa,Cheating / Breach of Trust > 300k,10
2023,12,Polonnaruwa,Cheating / Breach of Trust > 300k,10
2023,1,Polonnaruwa,Counterfeiting Currency,0
2023,2,Polonnaruwa,Counterfeiting Currency,0
2023,3,Polonnaruwa,Counterfeiting Currency,0
2023,4,Polonnaruwa,Counterfeiting Currency,0
2023,5,Polonnaruwa,Counterfeiting Currency,1
2023,6,Polonnaruwa,Counterfeiting Currency,0
2023,7,Polonnaruwa,Counterfeiting Currency,0
2023,8,Polonnaruwa,Counterfeiting Currency,0
2023,9,Polonnaruwa,Counterfeiting Currency,0
2023,10,Polonnaruwa,Counterfeiting Currency,0
2023,11,Polonnaruwa,Counterfeiting Currency,0
2023,12,Polonnaruwa,Counterfeiting Currency,1
2023,1,Polonnaruwa,Cruelty to Children,0
2023,2,Polonnaruwa,Cruelty to Children,0
2023,3,Polonnaruwa,Cruelty to Children,0
2023,4,Polonnaruwa,Cruelty to Children,0
2023,5,Polonnaruwa,Cruelty to Children,1
2023,6,Polonnaruwa,Cruelty to Children,0
2023,7,Polonnaruwa,Cruelty to Children,1
2023,8,Polonnaruwa,Cruelty to Children,0
2023,9,Polonnaruwa,Cruelty to Children,0
2023,10,Polonnaruwa,Cruelty to Children,0
2023,11,Polonnaruwa,Cruelty to Children,0
2023,12,Polonnaruwa,Cruelty to Children,0
2023,1,Polonnaruwa,Extortions,0
2023,2,Polonnaruwa,Extortions,0
2023,3,Polonnaruwa,Extortions,0
2023,4,Polonnaruwa,Extortions,1
2023,5,Polonnaruwa,Extortions,1
2023,6,Polonnaruwa,Extortions,1
2023,7,Polonnaruwa,Extortions,1
2023,8,Polonnaruwa,Extortions,1
2023,9,Polonnaruwa,Extortions,0
2023,10,Polonnaruwa,Extortions,1
2023,11,Polonnaruwa,Extortions,1
2023,12,Polonnaruwa,Extortions,1
2023,1,Polonnaruwa,Grave Sexual Abuse,1
2023,2,Polonnaruwa,Grave Sexual Abuse,1
2023,3,Polonnaruwa,Grave Sexual Abuse,1
2023,4,Polonnaruwa,Grave Sexual Abuse,1
2023,5,Polonnaruwa,Grave Sexual Abuse,2
2023,6,Polonnaruwa,Grave Sexual Abuse,2
2023,7,Polonnaruwa,Grave Sexual Abuse,2
2023,8,Polonnaruwa,Grave Sexual Abuse,1
2023,9,Polonnaruwa,Grave Sexual Abuse,1
2023,10,Polonnaruwa,Grave Sexual Abuse,2
2023,11,Polonnaruwa,Grave Sexual Abuse,2
2023,12,Polonnaruwa,Grave Sexual Abuse,2
2023,1,Polonnaruwa,Grievous Hurt,2
2023,2,Polonnaruwa,Grievous Hurt,3
2023,3,Polonnaruwa,Grievous Hurt,3
2023,4,Polonnaruwa,Grievous Hurt,3
2023,5,Polonnaruwa,Grievous Hurt,5
2023,6,Polonnaruwa,Grievous Hurt,4
2023,7,Polonnaruwa,Grievous Hurt,5
2023,8,Polonnaruwa,Grievous Hurt,3
2023,9,Polonnaruwa,Grievous Hurt,4
2023,10,Polonnaruwa,Grievous Hurt,5
2023,11,Polonnaruwa,Grievous Hurt,5
2023,12,Polonnaruwa,Grievous Hurt,6
2023,1,Polonnaruwa,House Breaking,31
2023,2,Polonnaruwa,House Breaking,32
2023,3,Polonnaruwa,House Breaking,39
2023,4,Polonnaruwa,House Breaking,32
2023,5,Polonnaruwa,House Breaking,35
2023,6,Polonnaruwa,House Breaking,40
2023,7,Polonnaruwa,House Breaking,40
2023,8,Polonnaruwa,House Breaking,35
2023,9,Polonnaruwa,House Breaking,39
2023,10,Polonnaruwa,House Breaking,33
2023,11,Polonnaruwa,House Breaking,39
2023,12,Polonnaruwa,House Breaking,39
2023,1,Polonnaruwa,Human Trafficking,0
2023,2,Polonnaruwa,Human Trafficking,0
2023,3,Polonnaruwa,Human Trafficking,0
2023,4,Polonnaruwa,Human Trafficking,0
2023,5,Polonnaruwa,Human Trafficking,0
2023,6,Polonnaruwa,Human Trafficking,0
2023,7,Polonnaruwa,Human Trafficking,0
2023,8,Polonnaruwa,Human Trafficking,0
2023,9,Polonnaruwa,Human Trafficking,0
2023,10,Polonnaruwa,Human Trafficking,0
2023,11,Polonnaruwa,Human Trafficking,0
2023,12,Polonnaruwa,Human Trafficking,0
2023,1,Polonnaruwa,Hurt by Dangerous Weapons,4
2023,2,Polonnaruwa,Hurt by Dangerous Weapons,4
2023,3,Polonnaruwa,Hurt by Dangerous Weapons,4
2023,4,Polonnaruwa,Hurt by Dangerous Weapons,4
2023,5,Polonnaruwa,Hurt by Dangerous Weapons,6
2023,6,Polonnaruwa,Hurt by Dangerous Weapons,6
2023,7,Polonnaruwa,Hurt by Dangerous Weapons,6
2023,8,Polonnaruwa,Hurt by Dangerous Weapons,4
2023,9,Polonnaruwa,Hurt by Dangerous Weapons,5
2023,10,Polonnaruwa,Hurt by Dangerous Weapons,4
2023,11,Polonnaruwa,Hurt by Dangerous Weapons,6
2023,12,Polonnaruwa,Hurt by Dangerous Weapons,6
2023,1,Polonnaruwa,Illegal Firearms,0
2023,2,Polonnaruwa,Illegal Firearms,0
2023,3,Polonnaruwa,Illegal Firearms,0
2023,4,Polonnaruwa,Illegal Firearms,0
2023,5,Polonnaruwa,Illegal Firearms,0
2023,6,Polonnaruwa,Illegal Firearms,0
2023,7,Polonnaruwa,Illegal Firearms,0
2023,8,Polonnaruwa,Illegal Firearms,0
2023,9,Polonnaruwa,Illegal Firearms,0
2023,10,Polonnaruwa,Illegal Firearms,0
2023,11,Polonnaruwa,Illegal Firearms,0
2023,12,Polonnaruwa,Illegal Firearms,0
2023,1,Polonnaruwa,Kidnapping,0
2023,2,Polonnaruwa,Kidnapping,0
2023,3,Polonnaruwa,Kidnapping,0
2023,4,Polonnaruwa,Kidnapping,0
2023,5,Polonnaruwa,Kidnapping,1
2023,6,Polonnaruwa,Kidnapping,1
2023,7,Polonnaruwa,Kidnapping,1
2023,8,Polonnaruwa,Kidnapping,1
2023,9,Polonnaruwa,Kidnapping,0
2023,10,Polonnaruwa,Kidnapping,0
2023,11,Polonnaruwa,Kidnapping,1
2023,12,Polonnaruwa,Kidnapping,1
2023,1,Polonnaruwa,Mischief > 50k,1
2023,2,Polonnaruwa,Mischief > 50k,1
2023,3,Polonnaruwa,Mischief > 50k,1
2023,4,Polonnaruwa,Mischief > 50k,1
2023,5,Polonnaruwa,Mischief > 50k,2
2023,6,Polonnaruwa,Mischief > 50k,2
2023,7,Polonnaruwa,Mischief > 50k,1
2023,8,Polonnaruwa,Mischief > 50k,1
2023,9,Polonnaruwa,Mischief > 50k,1
2023,10,Polonnaruwa,Mischief > 50k,1
2023,11,Polonnaruwa,Mischief > 50k,2
2023,12,Polonnaruwa,Mischief > 50k,2
2023,1,Polonnaruwa,Murder,1
2023,2,Polonnaruwa,Murder,1
2023,3,Polonnaruwa,Murder,1
2023,4,Polonnaruwa,Murder,1
2023,5,Polonnaruwa,Murder,2
2023,6,Polonnaruwa,Murder,2
2023,7,Polonnaruwa,Murder,2
2023,8,Polonnaruwa,Murder,2
2023,9,Polonnaruwa,Murder,2
2023,10,Polonnaruwa,Murder,1
2023,11,Polonnaruwa,Murder,1
2023,12,Polonnaruwa,Murder,2
2023,1,Polonnaruwa,Narcotic Drugs,2
2023,2,Polonnaruwa,Narcotic Drugs,2
2023,3,Polonnaruwa,Narcotic Drugs,2
2023,4,Polonnaruwa,Narcotic Drugs,3
2023,5,Polonnaruwa,Narcotic Drugs,3
2023,6,Polonnaruwa,Narcotic Drugs,3
2023,7,Polonnaruwa,Narcotic Drugs,3
2023,8,Polonnaruwa,Narcotic Drugs,2
2023,9,Polonnaruwa,Narcotic Drugs,3
2023,10,Polonnaruwa,Narcotic Drugs,2
2023,11,Polonnaruwa,Narcotic Drugs,2
2023,12,Polonnaruwa,Narcotic Drugs,3
2023,1,Polonnaruwa,Obstructing Police,0
2023,2,Polonnaruwa,Obstructing Police,0
2023,3,Polonnaruwa,Obstructing Police,0
2023,4,Polonnaruwa,Obstructing Police,1
2023,5,Polonnaruwa,Obstructing Police,0
2023,6,Polonnaruwa,Obstructing Police,1
2023,7,Polonnaruwa,Obstructing Police,1
2023,8,Polonnaruwa,Obstructing Police,0
2023,9,Polonnaruwa,Obstructing Police,0
2023,10,Polonnaruwa,Obstructing Police,0
2023,11,Polonnaruwa,Obstructing Police,1
2023,12,Polonnaruwa,Obstructing Police,1
2023,1,Polonnaruwa,Offences Against The State,0
2023,2,Polonnaruwa,Offences Against The State,0
2023,3,Polonnaruwa,Offences Against The State,0
2023,4,Polonnaruwa,Offences Against The State,0
2023,5,Polonnaruwa,Offences Against The State,0
2023,6,Polonnaruwa,Offences Against The State,0
2023,7,Polonnaruwa,Offences Against The State,0
2023,8,Polonnaruwa,Offences Against The State,0
2023,9,Polonnaruwa,Offences Against The State,0
2023,10,Polonnaruwa,Offences Against The State,0
2023,11,Polonnaruwa,Offences Against The State,0
2023,12,Polonnaruwa,Offences Against The State,0
2023,1,Polonnaruwa,Offensive Weapons Act,0
2023,2,Polonnaruwa,Offensive Weapons Act,0
2023,3,Polonnaruwa,Offensive Weapons Act,0
2023,4,Polonnaruwa,Offensive Weapons Act,0
2023,5,Polonnaruwa,Offensive Weapons Act,0
2023,6,Polonnaruwa,Offensive Weapons Act,0
2023,7,Polonnaruwa,Offensive Weapons Act,0
2023,8,Polonnaruwa,Offensive Weapons Act,0
2023,9,Polonnaruwa,Offensive Weapons Act,0
2023,10,Polonnaruwa,Offensive Weapons Act,0
2023,11,Polonnaruwa,Offensive Weapons Act,0
2023,12,Polonnaruwa,Offensive Weapons Act,0
2023,1,Polonnaruwa,Property Theft > 50k,12
2023,2,Polonnaruwa,Property Theft > 50k,11
2023,3,Polonnaruwa,Property Theft > 50k,13
2023,4,Polonnaruwa,Property Theft > 50k,13
2023,5,Polonnaruwa,Property Theft > 50k,17
2023,6,Polonnaruwa,Property Theft > 50k,18
2023,7,Polonnaruwa,Property Theft > 50k,15
2023,8,Polonnaruwa,Property Theft > 50k,17
2023,9,Polonnaruwa,Property Theft > 50k,14
2023,10,Polonnaruwa,Property Theft > 50k,17
2023,11,Polonnaruwa,Property Theft > 50k,16
2023,12,Polonnaruwa,Property Theft > 50k,15
2023,1,Polonnaruwa,Rape (Adult),0
2023,2,Polonnaruwa,Rape (Adult),0
2023,3,Polonnaruwa,Rape (Adult),1
2023,4,Polonnaruwa,Rape (Adult),0
2023,5,Polonnaruwa,Rape (Adult),1
2023,6,Polonnaruwa,Rape (Adult),1
2023,7,Polonnaruwa,Rape (Adult),1
2023,8,Polonnaruwa,Rape (Adult),1
2023,9,Polonnaruwa,Rape (Adult),1
2023,10,Polonnaruwa,Rape (Adult),1
2023,11,Polonnaruwa,Rape (Adult),1
2023,12,Polonnaruwa,Rape (Adult),1
2023,1,Polonnaruwa,Robbery,4
2023,2,Polonnaruwa,Robbery,5
2023,3,Polonnaruwa,Robbery,4
2023,4,Polonnaruwa,Robbery,5
2023,5,Polonnaruwa,Robbery,7
2023,6,Polonnaruwa,Robbery,7
2023,7,Polonnaruwa,Robbery,7
2023,8,Polonnaruwa,Robbery,7
2023,9,Polonnaruwa,Robbery,4
2023,10,Polonnaruwa,Robbery,6
2023,11,Polonnaruwa,Robbery,6
2023,12,Polonnaruwa,Robbery,7
2023,1,Polonnaruwa,Sexual Exploitation Of Children,0
2023,2,Polonnaruwa,Sexual Exploitation Of Children,0
2023,3,Polonnaruwa,Sexual Exploitation Of Children,0
2023,4,Polonnaruwa,Sexual Exploitation Of Children,0
2023,5,Polonnaruwa,Sexual Exploitation Of Children,0
2023,6,Polonnaruwa,Sexual Exploitation Of Children,0
2023,7,Polonnaruwa,Sexual Exploitation Of Children,0
2023,8,Polonnaruwa,Sexual Exploitation Of Children,0
2023,9,Polonnaruwa,Sexual Exploitation Of Children,0
2023,10,Polonnaruwa,Sexual Exploitation Of Children,0
2023,11,Polonnaruwa,Sexual Exploitation Of Children,0
2023,12,Polonnaruwa,Sexual Exploitation Of Children,0
2023,1,Polonnaruwa,Statutory Rape (Consensual),3
2023,2,Polonnaruwa,Statutory Rape (Consensual),3
2023,3,Polonnaruwa,Statutory Rape (Consensual),3
2023,4,Polonnaruwa,Statutory Rape (Consensual),3
2023,5,Polonnaruwa,Statutory Rape (Consensual),3
2023,6,Polonnaruwa,Statutory Rape (Consensual),5
2023,7,Polonnaruwa,Statutory Rape (Consensual),6
2023,8,Polonnaruwa,Statutory Rape (Consensual),5
2023,9,Polonnaruwa,Statutory Rape (Consensual),5
2023,10,Polonnaruwa,Statutory Rape (Consensual),5
2023,11,Polonnaruwa,Statutory Rape (Consensual),5
2023,12,Polonnaruwa,Statutory Rape (Consensual),5
2023,1,Polonnaruwa,Statutory Rape (Non-consensual),0
2023,2,Polonnaruwa,Statutory Rape (Non-consensual),0
2023,3,Polonnaruwa,Statutory Rape (Non-consensual),0
2023,4,Polonnaruwa,Statutory Rape (Non-consensual),0
2023,5,Polonnaruwa,Statutory Rape (Non-consensual),2
2023,6,Polonnaruwa,Statutory Rape (Non-consensual),2
2023,7,Polonnaruwa,Statutory Rape (Non-consensual),2
2023,8,Polonnaruwa,Statutory Rape (Non-consensual),1
2023,9,Polonnaruwa,Statutory Rape (Non-consensual),0
2023,10,Polonnaruwa,Statutory Rape (Non-consensual),1
2023,11,Polonnaruwa,Statutory Rape (Non-consensual),2
2023,12,Polonnaruwa,Statutory Rape (Non-consensual),2
2023,1,Polonnaruwa,Unlawful Assembly/ Riot,0
2023,2,Polonnaruwa,Unlawful Assembly/ Riot,0
2023,3,Polonnaruwa,Unlawful Assembly/ Riot,0
2023,4,Polonnaruwa,Unlawful Assembly/ Riot,0
2023,5,Polonnaruwa,Unlawful Assembly/ Riot,1
2023,6,Polonnaruwa,Unlawful Assembly/ Riot,0
2023,7,Polonnaruwa,Unlawful Assembly/ Riot,0
2023,8,Polonnaruwa,Unlawful Assembly/ Riot,0
2023,9,Polonnaruwa,Unlawful Assembly/ Riot,0
2023,10,Polonnaruwa,Unlawful Assembly/ Riot,0
2023,11,Polonnaruwa,Unlawful Assembly/ Riot,0
2023,12,Polonnaruwa,Unlawful Assembly/ Riot,0
2023,1,Tangalle,Abduction,1
2023,2,Tangalle,Abduction,1
2023,3,Tangalle,Abduction,1
2023,4,Tangalle,Abduction,1
2023,5,Tangalle,Abduction,2
2023,6,Tangalle,Abduction,2
2023,7,Tangalle,Abduction,2
2023,8,Tangalle,Abduction,1
2023,9,Tangalle,Abduction,1
2023,10,Tangalle,Abduction,2
2023,11,Tangalle,Abduction,2
2023,12,Tangalle,Abduction,2
2023,1,Tangalle,Agriculture Theft > 50k,0
2023,2,Tangalle,Agriculture Theft > 50k,0
2023,3,Tangalle,Agriculture Theft > 50k,0
2023,4,Tangalle,Agriculture Theft > 50k,0
2023,5,Tangalle,Agriculture Theft > 50k,1
2023,6,Tangalle,Agriculture Theft > 50k,1
2023,7,Tangalle,Agriculture Theft > 50k,1
2023,8,Tangalle,Agriculture Theft > 50k,1
2023,9,Tangalle,Agriculture Theft > 50k,1
2023,10,Tangalle,Agriculture Theft > 50k,0
2023,11,Tangalle,Agriculture Theft > 50k,1
2023,12,Tangalle,Agriculture Theft > 50k,1
2023,1,Tangalle,Arson,1
2023,2,Tangalle,Arson,1
2023,3,Tangalle,Arson,2
2023,4,Tangalle,Arson,1
2023,5,Tangalle,Arson,2
2023,6,Tangalle,Arson,1
2023,7,Tangalle,Arson,2
2023,8,Tangalle,Arson,2
2023,9,Tangalle,Arson,1
2023,10,Tangalle,Arson,2
2023,11,Tangalle,Arson,2
2023,12,Tangalle,Arson,2
2023,1,Tangalle,Attempt to Murder,1
2023,2,Tangalle,Attempt to Murder,0
2023,3,Tangalle,Attempt to Murder,0
2023,4,Tangalle,Attempt to Murder,0
2023,5,Tangalle,Attempt to Murder,1
2023,6,Tangalle,Attempt to Murder,2
2023,7,Tangalle,Attempt to Murder,2
2023,8,Tangalle,Attempt to Murder,1
2023,9,Tangalle,Attempt to Murder,1
2023,10,Tangalle,Attempt to Murder,0
2023,11,Tangalle,Attempt to Murder,1
2023,12,Tangalle,Attempt to Murder,2
2023,1,Tangalle,Cattle Theft > 50k,7
2023,2,Tangalle,Cattle Theft > 50k,6
2023,3,Tangalle,Cattle Theft > 50k,9
2023,4,Tangalle,Cattle Theft > 50k,11
2023,5,Tangalle,Cattle Theft > 50k,12
2023,6,Tangalle,Cattle Theft > 50k,11
2023,7,Tangalle,Cattle Theft > 50k,11
2023,8,Tangalle,Cattle Theft > 50k,10
2023,9,Tangalle,Cattle Theft > 50k,8
2023,10,Tangalle,Cattle Theft > 50k,9
2023,11,Tangalle,Cattle Theft > 50k,11
2023,12,Tangalle,Cattle Theft > 50k,13
2023,1,Tangalle,Cheating / Breach of Trust > 300k,10
2023,2,Tangalle,Cheating / Breach of Trust > 300k,11
2023,3,Tangalle,Cheating / Breach of Trust > 300k,12
2023,4,Tangalle,Cheating / Breach of Trust > 300k,10
2023,5,Tangalle,Cheating / Breach of Trust > 300k,16
2023,6,Tangalle,Cheating / Breach of Trust > 300k,12
2023,7,Tangalle,Cheating / Breach of Trust > 300k,15
2023,8,Tangalle,Cheating / Breach of Trust > 300k,11
2023,9,Tangalle,Cheating / Breach of Trust > 300k,14
2023,10,Tangalle,Cheating / Breach of Trust > 300k,14
2023,11,Tangalle,Cheating / Breach of Trust > 300k,15
2023,12,Tangalle,Cheating / Breach of Trust > 300k,16
2023,1,Tangalle,Counterfeiting Currency,0
2023,2,Tangalle,Counterfeiting Currency,0
2023,3,Tangalle,Counterfeiting Currency,0
2023,4,Tangalle,Counterfeiting Currency,0
2023,5,Tangalle,Counterfeiting Currency,1
2023,6,Tangalle,Counterfeiting Currency,0
2023,7,Tangalle,Counterfeiting Currency,0
2023,8,Tangalle,Counterfeiting Currency,1
2023,9,Tangalle,Counterfeiting Currency,0
2023,10,Tangalle,Counterfeiting Currency,0
2023,11,Tangalle,Counterfeiting Currency,1
2023,12,Tangalle,Counterfeiting Currency,1
2023,1,Tangalle,Cruelty to Children,0
2023,2,Tangalle,Cruelty to Children,0
2023,3,Tangalle,Cruelty to Children,0
2023,4,Tangalle,Cruelty to Children,0
2023,5,Tangalle,Cruelty to Children,0
2023,6,Tangalle,Cruelty to Children,0
2023,7,Tangalle,Cruelty to Children,0
2023,8,Tangalle,Cruelty to Children,0
2023,9,Tangalle,Cruelty to Children,0
2023,10,Tangalle,Cruelty to Children,0
2023,11,Tangalle,Cruelty to Children,1
2023,12,Tangalle,Cruelty to Children,0
2023,1,Tangalle,Extortions,0
2023,2,Tangalle,Extortions,0
2023,3,Tangalle,Extortions,0
2023,4,Tangalle,Extortions,1
2023,5,Tangalle,Extortions,1
2023,6,Tangalle,Extortions,1
2023,7,Tangalle,Extortions,1
2023,8,Tangalle,Extortions,0
2023,9,Tangalle,Extortions,0
2023,10,Tangalle,Extortions,0
2023,11,Tangalle,Extortions,1
2023,12,Tangalle,Extortions,1
2023,1,Tangalle,Grave Sexual Abuse,2
2023,2,Tangalle,Grave Sexual Abuse,1
2023,3,Tangalle,Grave Sexual Abuse,2
2023,4,Tangalle,Grave Sexual Abuse,3
2023,5,Tangalle,Grave Sexual Abuse,2
2023,6,Tangalle,Grave Sexual Abuse,3
2023,7,Tangalle,Grave Sexual Abuse,3
2023,8,Tangalle,Grave Sexual Abuse,2
2023,9,Tangalle,Grave Sexual Abuse,1
2023,10,Tangalle,Grave Sexual Abuse,2
2023,11,Tangalle,Grave Sexual Abuse,2
2023,12,Tangalle,Grave Sexual Abuse,3
2023,1,Tangalle,Grievous Hurt,2
2023,2,Tangalle,Grievous Hurt,2
2023,3,Tangalle,Grievous Hurt,2
2023,4,Tangalle,Grievous Hurt,2
2023,5,Tangalle,Grievous Hurt,2
2023,6,Tangalle,Grievous Hurt,3
2023,7,Tangalle,Grievous Hurt,4
2023,8,Tangalle,Grievous Hurt,4
2023,9,Tangalle,Grievous Hurt,3
2023,10,Tangalle,Grievous Hurt,2
2023,11,Tangalle,Grievous Hurt,4
2023,12,Tangalle,Grievous Hurt,4
2023,1,Tangalle,House Breaking,23
2023,2,Tangalle,House Breaking,26
2023,3,Tangalle,House Breaking,28
2023,4,Tangalle,House Breaking,31
2023,5,Tangalle,House Breaking,31
2023,6,Tangalle,House Breaking,35
2023,7,Tangalle,House Breaking,32
2023,8,Tangalle,House Breaking,25
2023,9,Tangalle,House Breaking,33
2023,10,Tangalle,House Breaking,23
2023,11,Tangalle,House Breaking,30
2023,12,Tangalle,House Breaking,34
2023,1,Tangalle,Human Trafficking,0
2023,2,Tangalle,Human Trafficking,0
2023,3,Tangalle,Human Trafficking,0
2023,4,Tangalle,Human Trafficking,0
2023,5,Tangalle,Human Trafficking,0
2023,6,Tangalle,Human Trafficking,0
