year,month,district,police_division,crime_type,crime_count,risk_zone,trend
2024,12,National Children'S Protect Authority,National Children'S Protect Authority Main,Cruelty to Children,1,High,Stable
2024,12,National Children'S Protect Authority,National Children'S Protect Authority Main,Counterfeiting Currency,0,Medium,Stable
2024,12,National Children'S Protect Authority,National Children'S Protect Authority Main,Cheating / Breach of Trust > 300k,0,Low,Stable
2024,12,National Children'S Protect Authority,National Children'S Protect Authority Main,Cattle Theft > 50k,0,Low,Stable
2024,12,National Children'S Protect Authority,National Children'S Protect Authority Main,Attempt to Murder,0,Low,Stable
2024,12,National Children'S Protect Authority,National Children'S Protect Authority Main,Arson,0,Low,Stable
2024,12,National Children'S Protect Authority,National Children'S Protect Authority Main,Agriculture Theft > 50k,0,Medium,Stable
2024,12,National Children'S Protect Authority,National Children'S Protect Authority Main,Abduction,1,Medium,Stable
2024,12,Narcotics,Narcotics Main,Unlawful Assembly/ Riot,0,High,Stable
2024,12,Narcotics,Narcotics Main,Statutory Rape (Non-consensual),0,Low,Stable
2024,12,Narcotics,Narcotics Main,Statutory Rape (Consensual),0,Low,Stable
2024,12,Narcotics,Narcotics Main,Sexual Exploitation Of Children,0,High,Stable
2024,12,Narcotics,Narcotics Main,Robbery,0,Low,Stable
2024,12,Narcotics,Narcotics Main,Rape (Adult),0,Low,Stable
2024,12,Narcotics,Narcotics Main,Property Theft > 50k,0,Low,Stable
2024,12,Narcotics,Narcotics Main,Offensive Weapons Act,0,Medium,Stable
2024,12,Narcotics,Narcotics Main,Offences Against The State,0,High,Stable
2024,12,Narcotics,Narcotics Main,Obstructing Police,0,Medium,Stable
2024,12,Narcotics,Narcotics Main,Narcotic Drugs,9,Medium,Stable
2024,12,Narcotics,Narcotics Main,Murder,0,Low,Stable
2024,12,Narcotics,Narcotics Main,Mischief > 50k,0,Low,Stable
2024,12,Narcotics,Narcotics Main,Kidnapping,0,Low,Stable
2024,12,Narcotics,Narcotics Main,Illegal Firearms,0,Medium,Stable
2024,12,Narcotics,Narcotics Main,Hurt by Dangerous Weapons,0,Low,Stable
2024,12,Narcotics,Narcotics Main,Human Trafficking,0,High,Stable
2024,12,Narcotics,Narcotics Main,House Breaking,0,Low,Stable
2024,12,Narcotics,Narcotics Main,Grievous Hurt,0,Low,Stable
2024,12,Narcotics,Narcotics Main,Grave Sexual Abuse,0,Low,Stable
2024,12,Narcotics,Narcotics Main,Extortions,0,Medium,Stable
2024,12,Narcotics,Narcotics Main,Cruelty to Children,0,Medium,Stable
2024,12,Narcotics,Narcotics Main,Counterfeiting Currency,0,Medium,Stable
2024,12,Narcotics,Narcotics Main,Cheating / Breach of Trust > 300k,0,Low,Stable
2024,12,Narcotics,Narcotics Main,Cattle Theft > 50k,0,Low,Stable
2024,12,Narcotics,Narcotics Main,Attempt to Murder,0,Low,Stable
2024,12,Narcotics,Narcotics Main,Arson,0,Low,Stable
2024,12,Narcotics,Narcotics Main,Agriculture Theft > 50k,0,Medium,Stable
2024,12,Narcotics,Narcotics Main,Abduction,0,Low,Stable
2024,12,Mullativu,Mullativu Main,Unlawful Assembly/ Riot,0,High,Stable
2024,12,Mullativu,Mullativu Main,Statutory Rape (Non-consensual),3,High,Stable
2024,12,Mullativu,Mullativu Main,Statutory Rape (Consensual),2,Medium,Stable
2024,12,Mullativu,Mullativu Main,Sexual Exploitation Of Children,0,High,Stable
2024,12,Mullativu,Mullativu Main,Robbery,2,Low,Stable
2024,12,Mullativu,Mullativu Main,Rape (Adult),1,High,Stable
2024,12,Mullativu,Mullativu Main,Property Theft > 50k,7,Low,Stable
2024,12,Mullativu,Mullativu Main,Offensive Weapons Act,0,Medium,Stable
2024,12,Mullativu,Mullativu Main,Offences Against The State,0,High,Stable
2024,12,Mullativu,Mullativu Main,Obstructing Police,0,Medium,Stable
2024,12,Mullativu,Mullativu Main,Narcotic Drugs,0,Low,Stable
2024,12,Mullativu,Mullativu Main,Murder,1,Medium,Stable
2024,12,Mullativu,Mullativu Main,Mischief > 50k,1,Medium,Stable
2024,12,Mullativu,Mullativu Main,Kidnapping,1,High,Stable
2024,12,Mullativu,Mullativu Main,Illegal Firearms,0,Medium,Stable
2024,12,Mullativu,Mullativu Main,Hurt by Dangerous Weapons,2,Low,Stable
2024,12,Mullativu,Mullativu Main,Human Trafficking,0,High,Stable
2024,12,Mullativu,Mullativu Main,House Breaking,10,Low,Stable
2024,12,Mullativu,Mullativu Main,Grievous Hurt,4,Medium,Stable
2024,12,Mullativu,Mullativu Main,Grave Sexual Abuse,1,Medium,Stable
2024,12,Mullativu,Mullativu Main,Extortions,0,Medium,Stable
2024,12,Mullativu,Mullativu Main,Cruelty to Children,1,High,Stable
2024,12,Mullativu,Mullativu Main,Counterfeiting Currency,0,Medium,Stable
2024,12,Mullativu,Mullativu Main,Cheating / Breach of Trust > 300k,5,Medium,Stable
2024,12,Mullativu,Mullativu Main,Cattle Theft > 50k,3,High,Stable
2024,12,Mullativu,Mullativu Main,Attempt to Murder,1,High,Stable
2024,12,Mullativu,Mullativu Main,Arson,3,High,Stable
2024,12,Mullativu,Mullativu Main,Agriculture Theft > 50k,0,Medium,Stable
2024,12,Mullativu,Mullativu Main,Abduction,2,High,Stable
2024,12,Mullaitivu,Mullaitivu Main,Total Crimes,58,Low,Stable
2024,12,Mt.Lavinia,Mt.Lavinia Main,Unlawful Assembly/ Riot,0,High,Stable
2024,12,Mt.Lavinia,Mt.Lavinia Main,Statutory Rape (Non-consensual),1,High,Stable
2024,12,Mt.Lavinia,Mt.Lavinia Main,Statutory Rape (Consensual),2,Medium,Stable
2024,12,Mt.Lavinia,Mt.Lavinia Main,Sexual Exploitation Of Children,0,High,Stable
2024,12,Mt.Lavinia,Mt.Lavinia Main,Robbery,14,High,Stable
2024,12,Mt.Lavinia,Mt.Lavinia Main,Rape (Adult),1,High,Stable
2024,12,Mt.Lavinia,Mt.Lavinia Main,Property Theft > 50k,29,High,Stable
2024,12,Mt.Lavinia,Mt.Lavinia Main,Offensive Weapons Act,1,High,Stable
2024,12,Mt.Lavinia,Mt.Lavinia Main,Offences Against The State,0,High,Stable
2024,12,Mt.Lavinia,Mt.Lavinia Main,Obstructing Police,0,Medium,Stable
2024,12,Mt.Lavinia,Mt.Lavinia Main,Narcotic Drugs,108,High,Stable
2024,12,Mt.Lavinia,Mt.Lavinia Main,Murder,3,High,Stable
2024,12,Mt.Lavinia,Mt.Lavinia Main,Mischief > 50k,2,High,Stable
2024,12,Mt.Lavinia,Mt.Lavinia Main,Kidnapping,1,High,Stable
2024,12,Mt.Lavinia,Mt.Lavinia Main,Illegal Firearms,1,High,Stable
2024,12,Mt.Lavinia,Mt.Lavinia Main,Hurt by Dangerous Weapons,8,High,Stable
2024,12,Mt.Lavinia,Mt.Lavinia Main,Human Trafficking,0,High,Stable
2024,12,Mt.Lavinia,Mt.Lavinia Main,House Breaking,41,High,Stable
2024,12,Mt.Lavinia,Mt.Lavinia Main,Grievous Hurt,5,High,Stable
2024,12,Mt.Lavinia,Mt.Lavinia Main,Grave Sexual Abuse,4,High,Stable
2024,12,Mt.Lavinia,Mt.Lavinia Main,Extortions,1,High,Stable
2024,12,Mt.Lavinia,Mt.Lavinia Main,Cruelty to Children,0,Medium,Stable
2024,12,Mt.Lavinia,Mt.Lavinia Main,Counterfeiting Currency,1,High,Stable
2024,12,Mt.Lavinia,Mt.Lavinia Main,Cheating / Breach of Trust > 300k,3,Medium,Stable
2024,12,Mt.Lavinia,Mt.Lavinia Main,Cattle Theft > 50k,1,Medium,Stable
2024,12,Mt.Lavinia,Mt.Lavinia Main,Attempt to Murder,0,Low,Stable
2024,12,Mt.Lavinia,Mt.Lavinia Main,Arson,2,High,Stable
2024,12,Mt.Lavinia,Mt.Lavinia Main,Agriculture Theft > 50k,0,Medium,Stable
2024,12,Mt.Lavinia,Mt.Lavinia Main,Abduction,3,High,Stable
2024,12,Monaragala,Monaragala Main,Total Crimes,40,Low,Stable
2024,12,Matara,Matara Main,Unlawful Assembly/ Riot,0,High,Stable
2024,12,Matara,Matara Main,Statutory Rape (Non-consensual),1,High,Stable
2024,12,Matara,Matara Main,Statutory Rape (Consensual),7,High,Stable
2024,12,Matara,Matara Main,Sexual Exploitation Of Children,1,High,Stable
2024,12,Matara,Matara Main,Robbery,8,High,Stable
2024,12,Matara,Matara Main,Rape (Adult),2,High,Stable
2024,12,Matara,Matara Main,Property Theft > 50k,25,High,Stable
2024,12,Matara,Matara Main,Offensive Weapons Act,0,Medium,Stable
2024,12,Matara,Matara Main,Offences Against The State,0,High,Stable
2024,12,Matara,Matara Main,Obstructing Police,2,High,Stable
2024,12,Matara,Matara Main,Narcotic Drugs,4,Medium,Stable
2024,12,Matara,Matara Main,Murder,2,Medium,Stable
2024,12,Matara,Matara Main,Mischief > 50k,2,High,Stable
2024,12,Matara,Matara Main,Kidnapping,2,High,Stable
2024,12,Matara,Matara Main,Illegal Firearms,1,High,Stable
2024,12,Matara,Matara Main,Hurt by Dangerous Weapons,12,High,Stable
2024,12,Matara,Matara Main,Human Trafficking,0,High,Stable
2024,12,Matara,Matara Main,House Breaking,36,High,Stable
2024,12,Matara,Matara Main,Grievous Hurt,8,High,Stable
2024,12,Matara,Matara Main,Grave Sexual Abuse,4,High,Stable
2024,12,Matara,Matara Main,Extortions,1,High,Stable
2024,12,Matara,Matara Main,Cruelty to Children,1,High,Stable
2024,12,Matara,Matara Main,Counterfeiting Currency,1,High,Stable
2024,12,Matara,Matara Main,Cheating / Breach of Trust > 300k,6,High,Stable
2024,12,Matara,Matara Main,Cattle Theft > 50k,9,High,Stable
2024,12,Matara,Matara Main,Attempt to Murder,2,High,Stable
2024,12,Matara,Matara Main,Arson,3,High,Stable
2024,12,Matara,Matara Main,Agriculture Theft > 50k,1,High,Stable
2024,12,Matara,Matara Main,Abduction,3,High,Stable
2024,12,Matale,Matale Main,Unlawful Assembly/ Riot,0,High,Stable
2024,12,Matale,Matale Main,Statutory Rape (Non-consensual),3,High,Stable
2024,12,Matale,Matale Main,Statutory Rape (Consensual),3,High,Stable
2024,12,Matale,Matale Main,Sexual Exploitation Of Children,0,High,Stable
2024,12,Matale,Matale Main,Robbery,4,Medium,Stable
2024,12,Matale,Matale Main,Rape (Adult),1,High,Stable
2024,12,Matale,Matale Main,Property Theft > 50k,15,Medium,Stable
2024,12,Matale,Matale Main,Offensive Weapons Act,1,High,Stable
2024,12,Matale,Matale Main,Offences Against The State,0,High,Stable
2024,12,Matale,Matale Main,Obstructing Police,1,High,Stable
2024,12,Matale,Matale Main,Narcotic Drugs,3,Medium,Stable
2024,12,Matale,Matale Main,Murder,1,Medium,Stable
2024,12,Matale,Matale Main,Mischief > 50k,1,Medium,Stable
2024,12,Matale,Matale Main,Kidnapping,1,High,Stable
2024,12,Matale,Matale Main,Illegal Firearms,1,High,Stable
2024,12,Matale,Matale Main,Hurt by Dangerous Weapons,5,High,Stable
2024,12,Matale,Matale Main,Human Trafficking,0,High,Stable
2024,12,Matale,Matale Main,House Breaking,18,Medium,Stable
2024,12,Matale,Matale Main,Grievous Hurt,7,High,Stable
2024,12,Matale,Matale Main,Grave Sexual Abuse,4,High,Stable
2024,12,Matale,Matale Main,Extortions,1,High,Stable
2024,12,Matale,Matale Main,Cruelty to Children,1,High,Stable
2024,12,Matale,Matale Main,Counterfeiting Currency,0,Medium,Stable
2024,12,Matale,Matale Main,Cheating / Breach of Trust > 300k,5,Medium,Stable
2024,12,Matale,Matale Main,Cattle Theft > 50k,2,Medium,Stable
2024,12,Matale,Matale Main,Attempt to Murder,1,High,Stable
2024,12,Matale,Matale Main,Arson,1,Medium,Stable
2024,12,Matale,Matale Main,Agriculture Theft > 50k,1,High,Stable
2024,12,Matale,Matale Main,Abduction,3,High,Stable
2024,12,Mannar,Mannar Main,Unlawful Assembly/ Riot,0,High,Stable
2024,12,Mannar,Mannar Main,Statutory Rape (Non-consensual),0,Low,Stable
2024,12,Mannar,Mannar Main,Statutory Rape (Consensual),1,Low,Stable
2024,12,Mannar,Mannar Main,Sexual Exploitation Of Children,0,High,Stable
2024,12,Mannar,Mannar Main,Robbery,1,Low,Stable
2024,12,Mannar,Mannar Main,Rape (Adult),1,High,Stable
2024,12,Mannar,Mannar Main,Property Theft > 50k,5,Low,Stable
2024,12,Mannar,Mannar Main,Offensive Weapons Act,0,Medium,Stable
2024,12,Mannar,Mannar Main,Offences Against The State,0,High,Stable
2024,12,Mannar,Mannar Main,Obstructing Police,1,High,Stable
2024,12,Mannar,Mannar Main,Narcotic Drugs,4,Medium,Stable
2024,12,Mannar,Mannar Main,Murder,1,Medium,Stable
2024,12,Mannar,Mannar Main,Mischief > 50k,2,High,Stable
2024,12,Mannar,Mannar Main,Kidnapping,1,High,Stable
2024,12,Mannar,Mannar Main,Illegal Firearms,0,Medium,Stable
2024,12,Mannar,Mannar Main,Hurt by Dangerous Weapons,2,Low,Stable
2024,12,Mannar,Mannar Main,Human Trafficking,0,High,Stable
2024,12,Mannar,Mannar Main,House Breaking,6,Low,Stable
2024,12,Mannar,Mannar Main,Grievous Hurt,2,Medium,Stable
2024,12,Mannar,Mannar Main,Grave Sexual Abuse,1,Medium,Stable
2024,12,Mannar,Mannar Main,Extortions,0,Medium,Stable
2024,12,Mannar,Mannar Main,Cruelty to Children,0,Medium,Stable
2024,12,Mannar,Mannar Main,Counterfeiting Currency,1,High,Stable
2024,12,Mannar,Mannar Main,Cheating / Breach of Trust > 300k,3,Medium,Stable
2024,12,Mannar,Mannar Main,Cattle Theft > 50k,1,Medium,Stable
2024,12,Mannar,Mannar Main,Attempt to Murder,1,High,Stable
2024,12,Mannar,Mannar Main,Arson,1,Medium,Stable
2024,12,Mannar,Mannar Main,Agriculture Theft > 50k,1,High,Stable
2024,12,Mannar,Mannar Main,Abduction,1,Medium,Stable
2024,12,Kurunegala,Kurunegala City,Total Crimes,39,Low,Stable
2024,12,Kks,Kks Main,Unlawful Assembly/ Riot,0,High,Stable
2024,12,Kks,Kks Main,Statutory Rape (Non-consensual),1,High,Stable
2024,12,Kks,Kks Main,Statutory Rape (Consensual),2,Medium,Stable
2024,12,Kks,Kks Main,Sexual Exploitation Of Children,1,High,Stable
2024,12,Kks,Kks Main,Robbery,5,Medium,Stable
2024,12,Kks,Kks Main,Rape (Adult),1,High,Stable
2024,12,Kks,Kks Main,Property Theft > 50k,8,Low,Stable
2024,12,Kks,Kks Main,Offensive Weapons Act,0,Medium,Stable
2024,12,Kks,Kks Main,Offences Against The State,0,High,Stable
2024,12,Kks,Kks Main,Obstructing Police,0,Medium,Stable
2024,12,Kks,Kks Main,Narcotic Drugs,2,Low,Stable
2024,12,Kks,Kks Main,Murder,1,Medium,Stable
2024,12,Kks,Kks Main,Mischief > 50k,1,Medium,Stable
2024,12,Kks,Kks Main,Kidnapping,0,Low,Stable
2024,12,Kks,Kks Main,Illegal Firearms,0,Medium,Stable
2024,12,Kks,Kks Main,Hurt by Dangerous Weapons,3,Medium,Stable
2024,12,Kks,Kks Main,Human Trafficking,0,High,Stable
2024,12,Kks,Kks Main,House Breaking,13,Medium,Stable
2024,12,Kks,Kks Main,Grievous Hurt,4,Medium,Stable
2024,12,Kks,Kks Main,Grave Sexual Abuse,0,Low,Stable
2024,12,Kks,Kks Main,Extortions,0,Medium,Stable
2024,12,Kks,Kks Main,Cruelty to Children,0,Medium,Stable
2024,12,Kks,Kks Main,Counterfeiting Currency,0,Medium,Stable
2024,12,Kks,Kks Main,Cheating / Breach of Trust > 300k,2,Low,Stable
2024,12,Kks,Kks Main,Cattle Theft > 50k,2,Medium,Stable
2024,12,Kks,Kks Main,Attempt to Murder,1,High,Stable
2024,12,Kks,Kks Main,Arson,1,Medium,Stable
2024,12,Kks,Kks Main,Agriculture Theft > 50k,0,Medium,Stable
2024,12,Kks,Kks Main,Abduction,1,Medium,Stable
2024,12,Kilinochchi,Kilinochchi Main,Unlawful Assembly/ Riot,0,High,Stable
2024,12,Kilinochchi,Kilinochchi Main,Statutory Rape (Non-consensual),1,High,Stable
2024,12,Kilinochchi,Kilinochchi Main,Statutory Rape (Consensual),2,Medium,Stable
2024,12,Kilinochchi,Kilinochchi Main,Sexual Exploitation Of Children,0,High,Stable
2024,12,Kilinochchi,Kilinochchi Main,Robbery,6,Medium,Stable
2024,12,Kilinochchi,Kilinochchi Main,Rape (Adult),0,Low,Stable
2024,12,Kilinochchi,Kilinochchi Main,Property Theft > 50k,12,Medium,Stable
2024,12,Kilinochchi,Kilinochchi Main,Offensive Weapons Act,0,Medium,Stable
2024,12,Kilinochchi,Kilinochchi Main,Offences Against The State,0,High,Stable
2024,12,Kilinochchi,Kilinochchi Main,Obstructing Police,1,High,Stable
2024,12,Kilinochchi,Kilinochchi Main,Narcotic Drugs,3,Medium,Stable
2024,12,Kilinochchi,Kilinochchi Main,Murder,2,Medium,Stable
2024,12,Kilinochchi,Kilinochchi Main,Mischief > 50k,3,High,Stable
2024,12,Kilinochchi,Kilinochchi Main,Kidnapping,1,High,Stable
2024,12,Kilinochchi,Kilinochchi Main,Illegal Firearms,0,Medium,Stable
2024,12,Kilinochchi,Kilinochchi Main,Hurt by Dangerous Weapons,5,High,Stable
2024,12,Kilinochchi,Kilinochchi Main,Human Trafficking,0,High,Stable
2024,12,Kilinochchi,Kilinochchi Main,House Breaking,12,Medium,Stable
2024,12,Kilinochchi,Kilinochchi Main,Grievous Hurt,3,Medium,Stable
2024,12,Kilinochchi,Kilinochchi Main,Grave Sexual Abuse,0,Low,Stable
2024,12,Kilinochchi,Kilinochchi Main,Extortions,0,Medium,Stable
2024,12,Kilinochchi,Kilinochchi Main,Cruelty to Children,1,High,Stable
2024,12,Kilinochchi,Kilinochchi Main,Counterfeiting Currency,1,High,Stable
2024,12,Kilinochchi,Kilinochchi Main,Cheating / Breach of Trust > 300k,5,Medium,Stable
2024,12,Kilinochchi,Kilinochchi Main,Cattle Theft > 50k,4,High,Stable
2024,12,Kilinochchi,Kilinochchi Main,Attempt to Murder,1,High,Stable
2024,12,Kilinochchi,Kilinochchi Main,Arson,3,High,Stable
2024,12,Kilinochchi,Kilinochchi Main,Agriculture Theft > 50k,0,Medium,Stable
2024,12,Kilinochchi,Kilinochchi Main,Abduction,1,Medium,Stable
2024,12,Kelaniya,Kelaniya Main,Unlawful Assembly/ Riot,0,High,Stable
2024,12,Kelaniya,Kelaniya Main,Statutory Rape (Non-consensual),1,High,Stable
2024,12,Kelaniya,Kelaniya Main,Statutory Rape (Consensual),3,High,Stable
2024,12,Kelaniya,Kelaniya Main,Sexual Exploitation Of Children,1,High,Stable
2024,12,Kelaniya,Kelaniya Main,Robbery,20,High,Stable
2024,12,Kelaniya,Kelaniya Main,Rape (Adult),1,High,Stable
2024,12,Kelaniya,Kelaniya Main,Property Theft > 50k,41,High,Stable
2024,12,Kelaniya,Kelaniya Main,Offensive Weapons Act,3,High,Stable
2024,12,Kelaniya,Kelaniya Main,Offences Against The State,0,High,Stable
2024,12,Kelaniya,Kelaniya Main,Obstructing Police,0,Medium,Stable
2024,12,Kelaniya,Kelaniya Main,Narcotic Drugs,52,High,Stable
2024,12,Kelaniya,Kelaniya Main,Murder,4,High,Stable
2024,12,Kelaniya,Kelaniya Main,Mischief > 50k,1,Medium,Stable
2024,12,Kelaniya,Kelaniya Main,Kidnapping,1,High,Stable
2024,12,Kelaniya,Kelaniya Main,Illegal Firearms,1,High,Stable
2024,12,Kelaniya,Kelaniya Main,Hurt by Dangerous Weapons,4,Medium,Stable
2024,12,Kelaniya,Kelaniya Main,Human Trafficking,1,High,Stable
2024,12,Kelaniya,Kelaniya Main,House Breaking,53,High,Stable
2024,12,Kelaniya,Kelaniya Main,Grievous Hurt,4,Medium,Stable
2024,12,Kelaniya,Kelaniya Main,Grave Sexual Abuse,3,High,Stable
2024,12,Kelaniya,Kelaniya Main,Extortions,1,High,Stable
2024,12,Kelaniya,Kelaniya Main,Cruelty to Children,1,High,Stable
2024,12,Kelaniya,Kelaniya Main,Counterfeiting Currency,1,High,Stable
2024,12,Kelaniya,Kelaniya Main,Cheating / Breach of Trust > 300k,3,Medium,Stable
2024,12,Kelaniya,Kelaniya Main,Cattle Theft > 50k,0,Low,Stable
2024,12,Kelaniya,Kelaniya Main,Attempt to Murder,1,High,Stable
2024,12,Kelaniya,Kelaniya Main,Arson,1,Medium,Stable
2024,12,Kelaniya,Kelaniya Main,Agriculture Theft > 50k,0,Medium,Stable
2024,12,Kelaniya,Kelaniya Main,Abduction,3,High,Stable
2024,12,Kegalle,Kegalle Main,Total Crimes,142,High,Stable
2024,12,Kebithigollewa,Kebithigollewa Main,Unlawful Assembly/ Riot,0,High,Stable
2024,12,Kebithigollewa,Kebithigollewa Main,Statutory Rape (Non-consensual),1,High,Stable
2024,12,Kebithigollewa,Kebithigollewa Main,Statutory Rape (Consensual),3,High,Stable
2024,12,Kebithigollewa,Kebithigollewa Main,Sexual Exploitation Of Children,0,High,Stable
2024,12,Kebithigollewa,Kebithigollewa Main,Robbery,4,Medium,Stable
2024,12,Kebithigollewa,Kebithigollewa Main,Rape (Adult),1,High,Stable
2024,12,Kebithigollewa,Kebithigollewa Main,Property Theft > 50k,11,Medium,Stable
2024,12,Kebithigollewa,Kebithigollewa Main,Offensive Weapons Act,0,Medium,Stable
2024,12,Kebithigollewa,Kebithigollewa Main,Offences Against The State,0,High,Stable
2024,12,Kebithigollewa,Kebithigollewa Main,Obstructing Police,2,High,Stable
2024,12,Kebithigollewa,Kebithigollewa Main,Narcotic Drugs,1,Low,Stable
2024,12,Kebithigollewa,Kebithigollewa Main,Murder,1,Medium,Stable
2024,12,Kebithigollewa,Kebithigollewa Main,Mischief > 50k,3,High,Stable
2024,12,Kebithigollewa,Kebithigollewa Main,Kidnapping,1,High,Stable
2024,12,Kebithigollewa,Kebithigollewa Main,Illegal Firearms,1,High,Stable
2024,12,Kebithigollewa,Kebithigollewa Main,Hurt by Dangerous Weapons,3,Medium,Stable
2024,12,Kebithigollewa,Kebithigollewa Main,Human Trafficking,0,High,Stable
2024,12,Kebithigollewa,Kebithigollewa Main,House Breaking,19,Medium,Stable
2024,12,Kebithigollewa,Kebithigollewa Main,Grievous Hurt,4,Medium,Stable
2024,12,Kebithigollewa,Kebithigollewa Main,Grave Sexual Abuse,2,Medium,Stable
2024,12,Kebithigollewa,Kebithigollewa Main,Extortions,1,High,Stable
2024,12,Kebithigollewa,Kebithigollewa Main,Cruelty to Children,0,Medium,Stable
2024,12,Kebithigollewa,Kebithigollewa Main,Counterfeiting Currency,0,Medium,Stable
2024,12,Kebithigollewa,Kebithigollewa Main,Cheating / Breach of Trust > 300k,7,High,Stable
2024,12,Kebithigollewa,Kebithigollewa Main,Cattle Theft > 50k,8,High,Stable
2024,12,Kebithigollewa,Kebithigollewa Main,Attempt to Murder,0,Low,Stable
2024,12,Kebithigollewa,Kebithigollewa Main,Arson,3,High,Stable
2024,12,Kebithigollewa,Kebithigollewa Main,Agriculture Theft > 50k,0,Medium,Stable
2024,12,Kebithigollewa,Kebithigollewa Main,Abduction,2,High,Stable
